"Date","Hour","Model","Box ","Temperature [°C]","Time","Pressure","Period"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:20","0.05","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:25","0.05","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:30","0.05","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:35","0.05","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:40","0.05","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:45","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:50","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:02:55","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:00","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:05","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:10","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:15","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:20","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:25","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:30","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:35","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:40","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:45","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:50","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:03:55","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:00","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:05","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:10","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:15","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:20","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:25","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:30","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:35","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:40","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:45","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:50","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:04:55","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:00","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:05","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:10","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:15","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:20","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:25","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:30","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:35","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:40","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:45","0.04","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:50","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:05:55","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:00","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:05","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:10","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:15","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:20","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:25","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:30","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:35","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:40","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:45","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:50","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:06:55","0.03","Summer"
"5/11/2020","22:32:15","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","22","26.53","0-00:07:00","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:05","0.09","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:10","0.08","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:15","0.07","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:20","0.07","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:25","0.06","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:30","0.06","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:35","0.06","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:40","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:45","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:50","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:00:55","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:00","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:05","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:10","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:15","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:20","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:25","0.05","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:30","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:35","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:40","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:45","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:50","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:01:55","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:00","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:05","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:10","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:15","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:20","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:25","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:30","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:35","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:40","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:45","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:50","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:02:55","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:00","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:05","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:10","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:15","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:20","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:25","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:30","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:35","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:40","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:45","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:50","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:03:55","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:00","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:05","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:10","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:15","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:20","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:25","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:30","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:35","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:40","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:45","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:50","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:04:55","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:00","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:05","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:10","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:15","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:20","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:25","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:30","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:35","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:40","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:45","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:50","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:05:55","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:00","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:05","0.04","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:10","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:15","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:20","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:25","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:30","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:35","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:40","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:45","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:50","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:06:55","0.03","Summer"
"5/11/2020","22:32:18","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","24","26.53","0-00:07:00","0.03","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:05","0.55","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:10","0.32","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:15","0.22","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:20","0.17","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:25","0.14","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:30","0.12","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:35","0.11","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:40","0.1","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:45","0.09","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:50","0.09","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:00:55","0.08","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:00","0.08","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:05","0.08","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:10","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:15","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:20","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:25","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:30","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:35","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:40","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:45","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:50","0.07","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:01:55","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:00","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:05","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:10","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:15","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:20","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:25","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:30","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:35","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:40","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:45","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:50","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:02:55","0.06","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:03:00","0.05","Summer"
"5/11/2020","21:37:25","0200338 - MİELE 3 KAPI BM36  220V AU (MCII) (MB36YI030A)","23","28.27","0-00:03:05","0.05","Summer"
